Humidity_std,Precipitation_std,Temperature_std,Wind Speed_std
0.683050487,0.089176291,-2.943453161,-2.302710631
-0.731783092,-0.613710684,-1.565290111,0.148635567
-1.183202981,-0.62053483,-0.759374694,-0.001228393
0.393161038,-0.538645085,-1.818032816,-0.632797938
0.378738678,-0.313448287,-1.388847091,-0.24743347
0.556133714,-0.156492943,-1.403153282,-0.525752252
1.365228146,1.262929299,-2.547648548,-0.654207075
1.046493976,1.344819043,-2.676404266,0.887250797
0.805640553,-0.600062393,-2.690710457,-0.386592861
0.045582147,-0.333920723,-2.781316332,0.287794958
0.26047532,-0.572765812,-3.067440149,0.352022369
0.306626874,-0.593238248,-2.728860299,0.844432522
-1.129840246,-0.619852415,-1.942019803,0.148635567
-2.507175689,-0.62053483,-0.725993582,1.315433539
-0.837066325,-0.62053483,-1.441303124,-0.02263753
0.240284015,-0.619852415,-2.604873312,-1.189435502
1.405610756,0.034583128,-3.820899533,-0.386592861
0.965728756,1.460829515,-2.299674574,-0.429411135
-0.209693637,-0.470403631,-0.725993582,0.908659934
-0.610635263,3.55584215,-0.082214995,-0.24743347
-0.994270056,-0.619852415,0.919218364,0.555409171
-0.58611725,-0.619852415,0.308820888,-0.557865958
-1.236565715,-0.060954907,1.186267259,0.758795974
-1.268294909,-0.62053483,1.562996951,1.52952491
0.241726252,-0.619852415,0.222983743,0.459068055
-0.28901662,0.300724798,0.809537567,0.020180744
1.161872861,-0.484051922,-0.492325799,-0.408001998
0.834485274,1.003611774,-0.530475641,0.619636583
0.387392094,-0.436282904,0.237289934,0.309204095
1.153219445,-0.320272432,-0.277732936,-1.232253776
1.156103917,0.989963483,-0.420794844,-1.050276111
1.001784658,-0.524996794,-0.778449615,-0.515047684
0.981593353,-0.415810468,-0.697381201,-1.232253776
1.4993561,2.109123327,-0.830905648,-1.307185756
0.256148612,-0.27932756,0.113302947,-0.429411135
0.375854206,0.723821813,0.723700422,-0.76125276
1.135912612,0.566866469,-0.602006595,-1.114503522
0.384507622,-0.381689741,-0.029758962,0.127226429
0.009526245,-0.606886539,0.451882796,0.202158409
1.3234033,0.007286547,-0.888130412,-0.118978647
0.677281543,0.089176291,-0.420794844,-0.964639563
0.313838055,-0.211086106,-0.044065152,-0.193910627
-0.565925945,-0.619852415,1.458084885,0.223567546
-0.811106076,-0.62053483,1.238723292,1.561638615
0.091733701,-0.593238248,0.132377868,0.148635567
1.232542428,-0.224734397,-0.978736287,-0.964639563
-0.188060096,-0.436282904,0.704625501,0.202158409
1.033513851,-0.176965379,-0.134671028,-0.675616212
0.551807006,0.075528,0.614019626,-0.493638546
-0.072681211,-0.347569014,1.400860122,3.070982781
1.545507654,-0.129196361,-0.34926389,-1.050276111
1.463300199,1.256105153,-0.68784374,-1.478458853
0.919577202,-0.252030978,-0.082214995,-0.568570526
1.055147392,0.06187971,-0.621081516,-1.360708599
0.515751104,-0.060954907,-0.082214995,-0.964639563
0.730644278,-0.047306617,-0.115596107,-0.9860487
0.045582147,-0.593238248,0.68555058,0.662454857
-0.027971893,-0.586414103,0.795231376,1.401070087
0.065773452,0.102824582,0.704625501,0.394840643
1.600312625,2.805186157,-1.336391058,-1.521277127
1.921931267,0.130121164,-1.746501862,-0.804071034
2.028656736,2.996262228,-2.209068699,-1.028866974
1.151777209,3.917521856,-1.684508368,-1.863823321
0.658532474,-0.006361744,-0.153745949,-0.408001998
1.732998343,0.096000437,-1.317316137,-1.317890325
1.121490251,1.658729731,-0.68784374,-0.654207075
0.488348619,-0.333920723,0.203908822,0.170044704
